Order ID,Order Date,Customer,Segment,Category,Sub-Category,Product,Region,State,Sales,Quantity,Discount,Profit
CA-2022-149697,2023-12-06,Cust-0360,Consumer,Technology,Accessories,Accessories Pro Series 78,West,Washington,1307.14,8,0.1,120.1
CA-2024-295948,2022-03-21,Cust-0539,Consumer,Technology,Copiers,Copiers Pro Series 90,South,Virginia,3835.37,8,0.3,460.4
CA-2023-189612,2023-01-03,Cust-0479,Consumer,Technology,Phones,Phones Pro Series 65,East,New Jersey,4157.76,5,0.5,-256.17
CA-2024-482850,2023-09-18,Cust-0233,Consumer,Office Supplies,Paper,Paper Pro Series 41,South,Florida,2462.97,9,0.1,233.54
CA-2023-412882,2022-12-22,Cust-0410,Corporate,Office Supplies,Paper,Paper Pro Series 15,East,Pennsylvania,819.31,6,0.0,209.37
CA-2022-825305,2022-02-22,Cust-0479,Home Office,Furniture,Chairs,Chairs Pro Series 47,South,Georgia,2770.25,10,0.0,890.75
CA-2024-100567,2024-01-02,Cust-0103,Consumer,Furniture,Furnishings,Furnishings Pro Series 74,West,Washington,1751.0,6,0.0,625.74
CA-2023-604069,2022-02-26,Cust-0449,Corporate,Technology,Accessories,Accessories Pro Series 55,South,Florida,2216.73,3,0.0,539.67
CA-2024-908449,2022-11-28,Cust-0238,Corporate,Technology,Copiers,Copiers Pro Series 49,Central,Illinois,625.64,4,0.2,20.72
CA-2022-677602,2022-04-27,Cust-0745,Consumer,Technology,Machines,Machines Pro Series 48,East,Massachusetts,850.12,3,0.3,48.32
CA-2023-128273,2022-12-19,Cust-0212,Corporate,Technology,Machines,Machines Pro Series 51,South,North Carolina,6079.23,5,0.0,2336.08
CA-2023-643184,2024-04-27,Cust-0451,Consumer,Office Supplies,Storage,Storage Pro Series 30,South,North Carolina,3903.15,7,0.0,794.11
CA-2022-794696,2022-10-26,Cust-0032,Corporate,Technology,Phones,Phones Pro Series 80,South,Virginia,14029.75,10,0.1,1351.95
CA-2023-410510,2024-04-21,Cust-0031,Consumer,Technology,Accessories,Accessories Pro Series 98,Central,Illinois,8758.0,6,0.1,1081.15
CA-2024-152268,2024-01-14,Cust-0408,Corporate,Office Supplies,Paper,Paper Pro Series 73,Central,Wisconsin,1915.98,4,0.1,298.22
CA-2022-727097,2023-09-18,Cust-0294,Home Office,Furniture,Tables,Tables Pro Series 58,Central,Wisconsin,571.84,9,0.1,169.07
CA-2023-175714,2022-09-17,Cust-0350,Corporate,Furniture,Furnishings,Furnishings Pro Series 43,South,Georgia,926.02,7,0.3,110.27
CA-2024-188875,2022-03-27,Cust-0293,Corporate,Furniture,Bookcases,Bookcases Pro Series 81,East,New York,842.05,6,0.3,-62.22
CA-2024-686899,2023-08-17,Cust-0324,Consumer,Furniture,Bookcases,Bookcases Pro Series 40,South,Florida,1490.21,7,0.0,314.51
CA-2023-340116,2022-07-19,Cust-0469,Corporate,Technology,Phones,Phones Pro Series 90,East,Pennsylvania,3355.94,3,0.5,-480.0
CA-2023-248095,2023-07-07,Cust-0667,Home Office,Technology,Phones,Phones Pro Series 41,West,Arizona,598.55,2,0.0,122.36
CA-2024-375638,2023-08-15,Cust-0718,Corporate,Office Supplies,Storage,Storage Pro Series 90,Central,Wisconsin,2035.41,5,0.0,400.87
CA-2022-861340,2022-02-28,Cust-0495,Consumer,Technology,Copiers,Copiers Pro Series 81,Central,Texas,14105.51,10,0.5,-2531.05
CA-2024-644521,2023-12-23,Cust-0119,Home Office,Office Supplies,Paper,Paper Pro Series 84,Central,Illinois,1069.37,3,0.0,206.58
CA-2023-272777,2023-02-11,Cust-0315,Corporate,Technology,Machines,Machines Pro Series 40,South,Virginia,2844.24,2,0.0,469.18
CA-2024-652181,2023-10-26,Cust-0497,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 75,Central,Wisconsin,1100.48,5,0.0,244.59
CA-2024-430666,2024-03-25,Cust-0148,Consumer,Furniture,Chairs,Chairs Pro Series 72,West,Arizona,337.73,1,0.1,98.41
CA-2024-592601,2024-02-11,Cust-0009,Consumer,Furniture,Bookcases,Bookcases Pro Series 34,Central,Illinois,245.66,3,0.0,65.26
CA-2022-400728,2024-04-20,Cust-0702,Consumer,Technology,Machines,Machines Pro Series 61,Central,Michigan,2554.51,9,0.0,948.55
CA-2023-567552,2023-03-22,Cust-0121,Home Office,Office Supplies,Binders,Binders Pro Series 55,East,Pennsylvania,375.06,2,0.0,107.03
CA-2022-336091,2024-05-16,Cust-0764,Home Office,Furniture,Furnishings,Furnishings Pro Series 94,South,Virginia,5193.27,10,0.0,1970.44
CA-2023-638581,2023-02-20,Cust-0280,Home Office,Furniture,Furnishings,Furnishings Pro Series 14,South,Florida,473.96,2,0.0,176.07
CA-2022-961141,2023-02-07,Cust-0416,Home Office,Office Supplies,Binders,Binders Pro Series 70,East,New York,1386.66,5,0.0,390.98
CA-2023-124629,2023-02-14,Cust-0142,Consumer,Office Supplies,Binders,Binders Pro Series 79,West,Arizona,663.53,2,0.0,166.4
CA-2023-896175,2022-11-14,Cust-0380,Consumer,Technology,Machines,Machines Pro Series 21,East,New Jersey,6539.11,5,0.5,-1568.97
CA-2024-626419,2024-05-21,Cust-0177,Home Office,Technology,Accessories,Accessories Pro Series 28,South,North Carolina,728.05,1,0.0,155.17
CA-2022-105980,2024-03-14,Cust-0712,Consumer,Technology,Machines,Machines Pro Series 15,South,North Carolina,895.83,8,0.1,240.65
CA-2023-203747,2023-08-26,Cust-0305,Corporate,Office Supplies,Binders,Binders Pro Series 25,West,California,1219.13,6,0.1,118.98
CA-2022-471355,2022-09-04,Cust-0787,Home Office,Technology,Accessories,Accessories Pro Series 30,East,Pennsylvania,2820.91,4,0.2,309.54
CA-2023-419672,2022-09-30,Cust-0208,Corporate,Technology,Accessories,Accessories Pro Series 39,East,Pennsylvania,11995.89,8,0.3,377.83
CA-2022-329528,2023-01-09,Cust-0289,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 85,South,Florida,344.71,4,,73.83
CA-2023-501755,2022-01-30,Cust-0077,Consumer,Office Supplies,Binders,Binders Pro Series 77,East,New York,2579.81,6,0.1,558.38
CA-2023-216646,2022-08-02,Cust-0139,Corporate,Technology,Phones,Phones Pro Series 66,South,Florida,8667.0,10,0.0,3239.06
CA-2022-317090,2024-02-13,Cust-0106,Consumer,Furniture,Chairs,Chairs Pro Series 33,West,Arizona,5616.96,10,0.0,1284.23
CA-2023-312740,2023-01-09,Cust-0597,Consumer,Office Supplies,Binders,Binders Pro Series 64,West,California,3247.57,9,0.0,879.28
CA-2023-551663,2023-08-22,Cust-0769,Corporate,Furniture,Chairs,Chairs Pro Series 91,South,Georgia,1965.66,5,0.0,509.86
CA-2023-696830,2024-02-01,Cust-0169,Home Office,Office Supplies,Paper,Paper Pro Series 21,South,Virginia,2994.04,8,0.0,646.01
CA-2022-909481,2022-08-04,Cust-0507,Corporate,Furniture,Chairs,Chairs Pro Series 67,East,Massachusetts,1089.5,3,0.2,46.03
CA-2024-254314,2022-06-06,Cust-0514,Corporate,Technology,Accessories,Accessories Pro Series 10,West,Oregon,6604.3,5,0.5,-531.42
CA-2023-542195,2022-09-07,Cust-0310,Consumer,Technology,Machines,Machines Pro Series 84,East,Pennsylvania,913.4,1,0.0,181.89
CA-2024-929952,2023-02-04,Cust-0577,Home Office,Furniture,Tables,Tables Pro Series 80,East,New Jersey,4017.86,8,0.0,1299.7
CA-2023-281604,2022-12-07,Cust-0591,Corporate,Office Supplies,Storage,Storage Pro Series 86,South,North Carolina,721.89,3,0.0,233.34
CA-2022-474361,2022-03-07,Cust-0618,Consumer,Technology,Machines,Machines Pro Series 96,South,Virginia,3448.36,9,0.0,1281.53
CA-2022-189253,2023-09-02,Cust-0716,Corporate,Office Supplies,Binders,Binders Pro Series 95,West,Washington,1186.56,5,0.0,358.48
CA-2024-301669,2023-05-13,Cust-0250,Corporate,Office Supplies,Paper,Paper Pro Series 94,West,Washington,401.82,2,0.0,65.19
CA-2023-470919,2023-10-28,Cust-0172,Consumer,Technology,Accessories,Accessories Pro Series 24,East,New Jersey,2584.81,5,0.2,180.23
CA-2023-735774,2023-09-08,Cust-0544,Corporate,Furniture,Bookcases,Bookcases Pro Series 31,South,Florida,874.7,3,0.0,185.06
CA-2024-797440,2022-03-20,Cust-0300,Consumer,Office Supplies,Storage,Storage Pro Series 52,East,Massachusetts,1811.93,7,0.0,600.17
CA-2023-802981,2023-04-15,Cust-0154,Consumer,Technology,Phones,Phones Pro Series 43,East,Massachusetts,5045.7,6,0.0,949.79
CA-2023-291157,2022-08-07,Cust-0095,Consumer,Technology,Accessories,Accessories Pro Series 80,West,Washington,4614.81,5,0.0,1142.53
CA-2023-167342,2023-03-01,Cust-0787,Consumer,Furniture,Bookcases,Bookcases Pro Series 11,East,New Jersey,3935.76,10,0.2,215.45
CA-2024-714915,2022-04-02,Cust-0369,Home Office,Office Supplies,Paper,Paper Pro Series 82,Central,Wisconsin,3209.02,6,0.0,567.49
CA-2024-908958,2024-03-27,Cust-0494,Home Office,Office Supplies,Art,Art Pro Series 98,Central,Illinois,2819.64,7,0.3,228.74
CA-2023-391688,2022-08-20,Cust-0537,Corporate,Technology,Accessories,Accessories Pro Series 43,West,California,1193.36,4,0.0,432.59
CA-2024-295928,2023-05-01,Cust-0419,Corporate,Technology,Copiers,Copiers Pro Series 16,East,Massachusetts,316.51,1,0.1,100.28
CA-2022-608776,2023-04-03,Cust-0427,Consumer,Furniture,Tables,Tables Pro Series 73,West,California,931.0,4,0.0,209.1
CA-2024-136984,2024-01-08,Cust-0348,Home Office,Technology,Accessories,Accessories Pro Series 10,South,Florida,11905.32,10,0.1,2231.66
CA-2024-991006,2022-06-21,Cust-0547,Consumer,Technology,Machines,Machines Pro Series 34,East,New York,8808.24,7,0.2,1310.86
CA-2022-458776,2023-12-06,Cust-0560,Home Office,Furniture,Bookcases,Bookcases Pro Series 40,Central,Michigan,841.12,8,0.1,111.77
CA-2023-913091,2023-12-13,Cust-0112,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 28,West,Washington,3651.97,9,0.5,-239.32
CA-2022-283397,2023-05-07,Cust-0282,Corporate,Furniture,Chairs,Chairs Pro Series 60,Central,Illinois,4057.26,8,0.1,753.86
CA-2022-337984,2023-09-26,Cust-0203,Corporate,Office Supplies,Art,Art Pro Series 22,South,Virginia,301.92,3,0.0,88.56
CA-2022-138092,2022-08-03,Cust-0653,Consumer,Office Supplies,Storage,Storage Pro Series 70,Central,Illinois,93.54,1,0.0,24.0
CA-2023-991059,2023-08-02,Cust-0038,Home Office,Furniture,Chairs,Chairs Pro Series 30,East,New Jersey,497.14,2,0.5,-86.08
CA-2024-711794,2022-02-09,Cust-0128,Corporate,Office Supplies,Paper,Paper Pro Series 14,West,Arizona,2324.44,4,0.1,200.99
CA-2023-673055,2024-06-24,Cust-0204,Home Office,Office Supplies,Paper,Paper Pro Series 94,West,Oregon,273.11,2,0.1,32.34
CA-2023-838258,2023-09-14,Cust-0151,Home Office,Furniture,Furnishings,Furnishings Pro Series 29,,Wisconsin,105.55,1,0.1,30.63
CA-2024-326241,2023-03-31,Cust-0096,Consumer,Technology,Accessories,Accessories Pro Series 48,East,Massachusetts,2005.77,8,0.0,470.42
CA-2023-339932,2022-12-13,Cust-0588,Consumer,Office Supplies,Storage,Storage Pro Series 87,West,Oregon,2399.45,4,0.0,747.16
CA-2022-169881,2024-01-10,Cust-0208,Consumer,Furniture,Bookcases,Bookcases Pro Series 84,Central,Michigan,647.94,10,0.0,145.22
CA-2024-751767,2022-11-06,Cust-0071,Consumer,Furniture,Tables,Tables Pro Series 22,South,Georgia,1467.23,7,0.1,256.45
CA-2023-147711,2024-04-17,Cust-0184,Consumer,Furniture,Bookcases,Bookcases Pro Series 70,East,New Jersey,657.06,5,0.1,194.12
CA-2024-500415,2023-07-28,Cust-0062,Consumer,Technology,Copiers,Copiers Pro Series 20,South,North Carolina,2566.26,6,0.0,806.2
CA-2023-353832,2023-05-07,Cust-0476,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 18,West,Washington,1347.28,5,0.1,271.28
CA-2022-247525,2024-05-12,Cust-0413,Corporate,Office Supplies,Art,Art Pro Series 85,West,California,2023.72,5,0.1,642.82
CA-2023-363904,2022-02-12,Cust-0731,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 44,Central,Texas,402.96,1,0.0,157.64
CA-2022-762432,2023-01-04,Cust-0223,Home Office,Technology,Machines,Machines Pro Series 74,Central,Michigan,12560.76,9,0.2,651.86
CA-2023-197969,2023-02-05,Cust-0407,Consumer,Furniture,Furnishings,Furnishings Pro Series 68,South,North Carolina,1922.79,4,0.1,574.99
CA-2023-851566,2023-12-23,Cust-0558,Corporate,Technology,Machines,Machines Pro Series 23,South,Virginia,1371.98,4,0.1,145.88
CA-2022-853072,2023-02-26,Cust-0501,Home Office,Furniture,Furnishings,Furnishings Pro Series 73,West,Washington,436.12,3,0.0,83.68
CA-2024-990103,2023-10-13,Cust-0007,Consumer,Furniture,Chairs,Chairs Pro Series 82,South,Florida,1221.2,6,0.0,269.31
CA-2023-563812,2023-01-30,Cust-0715,Corporate,Technology,Accessories,Accessories Pro Series 19,East,New York,947.94,1,0.1,237.88
CA-2022-725942,2024-06-29,Cust-0147,Consumer,Office Supplies,Storage,Storage Pro Series 89,Central,Illinois,2283.81,7,0.3,161.49
CA-2022-647466,2023-08-11,Cust-0235,Consumer,Office Supplies,Binders,Binders Pro Series 30,East,New Jersey,832.76,3,0.1,67.74
CA-2022-523462,2022-04-05,Cust-0444,Consumer,Office Supplies,Binders,Binders Pro Series 33,Central,Texas,2138.02,10,0.2,330.43
CA-2023-124886,2022-01-30,Cust-0094,Home Office,Technology,Phones,Phones Pro Series 70,Central,Illinois,2534.5,3,0.1,517.41
CA-2024-506399,2022-11-30,Cust-0526,Home Office,Office Supplies,Art,Art Pro Series 93,East,Pennsylvania,2657.78,5,0.2,534.68
CA-2023-117059,2024-04-06,Cust-0485,Corporate,Technology,Accessories,Accessories Pro Series 78,South,Georgia,4383.16,6,0.0,1146.82
CA-2023-475449,2022-06-24,Cust-0172,Consumer,Furniture,Chairs,Chairs Pro Series 83,Central,Illinois,382.82,1,0.3,20.41
CA-2022-397314,2022-02-13,Cust-0058,Home Office,Technology,Phones,Phones Pro Series 69,Central,Michigan,9971.25,7,0.0,1639.3
CA-2022-838818,2023-04-27,Cust-0650,Consumer,Furniture,Tables,Tables Pro Series 36,South,Georgia,2355.92,4,0.3,143.42
CA-2022-525104,2022-07-25,Cust-0551,Consumer,Furniture,Furnishings,Furnishings Pro Series 29,South,Virginia,334.57,10,0.0,72.8
CA-2024-769932,2024-03-05,Cust-0574,Home Office,Furniture,Tables,Tables Pro Series 85,Central,Texas,1055.68,7,0.0,387.31
CA-2022-904243,2023-07-08,Cust-0521,Home Office,Technology,Machines,Machines Pro Series 60,South,Florida,3265.1,9,0.5,-615.97
CA-2023-377589,2024-04-25,Cust-0530,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 22,South,Virginia,2363.59,5,0.0,897.04
CA-2023-249477,2022-11-29,Cust-0672,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 53,Central,Texas,527.39,4,0.1,154.73
CA-2023-438295,2023-10-13,Cust-0491,Consumer,Technology,Accessories,Accessories Pro Series 43,West,Oregon,1169.24,2,0.1,246.23
CA-2024-300003,2023-02-04,Cust-0412,Consumer,Furniture,Tables,Tables Pro Series 83,Central,Texas,1085.44,2,0.1,80.46
CA-2023-878797,2022-04-14,Cust-0436,Consumer,Furniture,Tables,Tables Pro Series 83,Central,Michigan,232.53,1,0.5,-5.11
CA-2024-709127,2023-01-01,Cust-0666,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 52,Central,Texas,543.35,3,0.0,143.66
CA-2023-714360,2023-01-28,Cust-0092,Corporate,Technology,Phones,Phones Pro Series 52,East,Pennsylvania,814.87,1,0.1,252.46
CA-2022-333768,2022-11-18,Cust-0018,Consumer,Furniture,Tables,Tables Pro Series 90,Central,Michigan,3974.04,9,0.1,1254.86
CA-2022-171601,2023-09-26,Cust-0060,Corporate,Furniture,Bookcases,Bookcases Pro Series 61,Central,Texas,1260.5,4,0.0,311.72
CA-2023-351981,2023-11-27,Cust-0090,Home Office,Office Supplies,Art,Art Pro Series 93,West,Oregon,2237.21,5,0.0,410.92
CA-2024-575631,2023-07-01,Cust-0184,Consumer,Office Supplies,Binders,Binders Pro Series 20,South,Florida,785.36,5,0.0,166.91
CA-2023-746573,2024-02-15,Cust-0231,Home Office,Furniture,Bookcases,Bookcases Pro Series 88,South,Virginia,39.77,1,0.5,-9.8
CA-2024-144117,2023-10-09,Cust-0199,Consumer,Furniture,Tables,Tables Pro Series 24,West,Arizona,1022.85,5,0.1,111.51
CA-2022-973018,2023-06-28,Cust-0178,Corporate,Furniture,Bookcases,Bookcases Pro Series 58,Central,Illinois,877.64,6,,266.41
CA-2022-665046,2022-11-02,Cust-0691,Consumer,Office Supplies,Art,Art Pro Series 55,Central,Wisconsin,451.44,2,0.2,107.04
CA-2023-289403,2023-07-15,Cust-0530,Consumer,Office Supplies,Paper,Paper Pro Series 32,West,Oregon,507.1,2,0.0,143.58
CA-2022-419090,2024-06-27,Cust-0461,Consumer,Furniture,Chairs,Chairs Pro Series 74,South,North Carolina,1700.24,4,0.1,435.18
CA-2022-338109,2023-12-08,Cust-0639,Consumer,Furniture,Chairs,Chairs Pro Series 33,East,Pennsylvania,1431.79,3,0.0,429.14
CA-2024-525804,2022-03-10,Cust-0539,Corporate,Technology,Copiers,Copiers Pro Series 93,South,North Carolina,4529.8,4,0.0,1144.79
CA-2024-674302,2022-09-08,Cust-0176,Corporate,Furniture,Chairs,Chairs Pro Series 26,East,New Jersey,3451.58,7,0.1,334.64
CA-2024-883634,2023-06-30,Cust-0188,Corporate,Furniture,Tables,Tables Pro Series 30,West,Washington,1218.65,6,0.0,459.93
CA-2023-422304,2022-12-10,Cust-0645,Consumer,Furniture,Bookcases,Bookcases Pro Series 42,West,Oregon,100.75,2,0.0,33.6
CA-2023-680046,2023-07-17,Cust-0466,Home Office,Technology,Accessories,Accessories Pro Series 10,South,Virginia,2455.72,2,0.0,545.98
CA-2022-421558,2023-07-30,Cust-0761,Consumer,Technology,Machines,Machines Pro Series 60,East,New Jersey,2232.77,2,0.0,861.48
CA-2024-656466,2023-08-31,Cust-0056,Consumer,Office Supplies,Binders,Binders Pro Series 10,West,Arizona,278.83,2,0.3,22.59
CA-2024-206274,2022-03-03,Cust-0342,Corporate,Furniture,Bookcases,Bookcases Pro Series 38,South,Florida,5335.44,10,0.2,992.01
CA-2023-904061,2024-02-12,Cust-0399,Corporate,Furniture,Bookcases,Bookcases Pro Series 67,South,Georgia,1912.61,6,0.2,379.02
CA-2022-649442,2023-05-19,Cust-0339,Consumer,Office Supplies,Art,Art Pro Series 10,East,New Jersey,1531.12,3,0.0,442.24
CA-2022-577346,2023-05-23,Cust-0797,Consumer,Furniture,Furnishings,Furnishings Pro Series 64,West,California,1012.01,2,0.1,80.33
CA-2023-795994,2023-01-18,Cust-0128,Home Office,Office Supplies,Paper,Paper Pro Series 31,West,Oregon,2370.81,4,0.1,378.78
CA-2024-973764,2022-08-01,Cust-0254,Consumer,Furniture,Bookcases,Bookcases Pro Series 70,South,Virginia,2871.48,5,0.2,311.09
CA-2022-877239,2023-06-15,Cust-0622,Consumer,Technology,Accessories,Accessories Pro Series 14,East,New York,4496.07,7,0.0,1583.29
CA-2024-980395,2024-04-06,Cust-0720,Consumer,Furniture,Tables,Tables Pro Series 80,South,Florida,188.76,1,0.0,41.52
CA-2022-499816,2023-03-08,Cust-0045,Corporate,Furniture,Bookcases,Bookcases Pro Series 53,South,North Carolina,1843.67,4,0.0,436.61
CA-2024-965122,2024-03-24,Cust-0232,Consumer,Furniture,Tables,Tables Pro Series 43,West,Washington,1458.46,9,0.0,541.19
CA-2022-522046,2022-05-29,Cust-0274,Home Office,Technology,Phones,Phones Pro Series 86,East,New York,898.8,1,0.0,241.42
CA-2024-526912,2023-11-23,Cust-0676,Corporate,Technology,Accessories,Accessories Pro Series 33,Central,Wisconsin,500.35,3,0.0,158.94
CA-2024-335097,2023-08-10,Cust-0625,Consumer,Technology,Accessories,Accessories Pro Series 43,West,Oregon,8972.41,6,0.5,-625.35
CA-2023-158495,2022-04-20,Cust-0270,Home Office,Furniture,Furnishings,Furnishings Pro Series 94,West,California,2357.69,4,0.0,456.43
CA-2024-103626,2022-02-25,Cust-0688,Consumer,Furniture,Furnishings,Furnishings Pro Series 51,West,Arizona,1385.17,6,0.2,293.46
CA-2024-995287,2024-04-06,Cust-0403,Corporate,Office Supplies,Binders,Binders Pro Series 61,West,California,3665.59,10,0.1,690.9
CA-2023-357313,2024-05-05,Cust-0529,Consumer,Office Supplies,Binders,Binders Pro Series 91,West,California,91.21,1,0.3,-4.54
CA-2022-280465,2023-12-02,Cust-0414,Consumer,Office Supplies,Art,Art Pro Series 63,East,New York,946.7,3,0.2,95.23
CA-2024-818194,2022-09-05,Cust-0727,Consumer,Office Supplies,Storage,Storage Pro Series 14,East,Massachusetts,2716.44,8,0.2,38.11
CA-2024-360669,2023-11-27,Cust-0050,Corporate,Furniture,Chairs,Chairs Pro Series 97,Central,Illinois,2113.31,8,0.2,68.79
CA-2022-828668,2024-06-06,Cust-0598,Corporate,Technology,Machines,Machines Pro Series 79,East,New Jersey,1361.86,1,0.2,264.59
CA-2024-944940,2023-01-07,Cust-0146,Consumer,Technology,Machines,Machines Pro Series 49,Central,Wisconsin,6255.66,7,0.0,1390.19
CA-2022-901913,2022-10-11,Cust-0114,Consumer,Technology,Copiers,Copiers Pro Series 83,West,Oregon,7856.17,6,0.1,1761.31
CA-2022-196034,2023-03-17,Cust-0743,Consumer,Technology,Accessories,Accessories Pro Series 80,West,Washington,7332.28,8,0.5,-993.13
CA-2023-350714,2024-03-27,Cust-0655,Home Office,Technology,Copiers,Copiers Pro Series 58,Central,Michigan,6042.23,7,0.2,685.67
CA-2024-896671,2022-03-16,Cust-0222,Consumer,Furniture,Furnishings,Furnishings Pro Series 53,South,North Carolina,236.33,5,0.3,-2.26
CA-2024-580612,2024-02-08,Cust-0307,Corporate,Furniture,Tables,Tables Pro Series 12,East,Pennsylvania,654.04,5,0.0,210.99
CA-2022-196914,2022-05-30,Cust-0791,Consumer,Office Supplies,Paper,Paper Pro Series 24,Central,Michigan,3078.11,8,0.1,341.01
CA-2023-966215,2024-03-05,Cust-0754,Consumer,Furniture,Bookcases,Bookcases Pro Series 29,Central,Illinois,1753.54,10,0.2,327.05
CA-2024-926382,2024-04-09,Cust-0562,Home Office,Furniture,Chairs,Chairs Pro Series 60,South,Georgia,4158.62,9,0.1,1209.72
CA-2024-501895,2024-04-18,Cust-0710,Corporate,Office Supplies,Envelopes,Envelopes Pro Series 56,Central,Texas,5148.95,10,0.1,1025.21
CA-2022-807190,2024-05-09,Cust-0247,Consumer,Office Supplies,Paper,Paper Pro Series 44,Central,Wisconsin,619.87,7,0.2,63.07
CA-2022-971186,2022-01-01,Cust-0560,Corporate,Furniture,Tables,Tables Pro Series 50,South,Georgia,768.66,6,0.1,56.63
CA-2023-515346,2022-03-30,Cust-0182,Corporate,Technology,Accessories,Accessories Pro Series 33,East,New Jersey,886.22,1,0.1,149.95
CA-2024-916225,2022-11-24,Cust-0557,Home Office,Office Supplies,Binders,Binders Pro Series 89,South,North Carolina,2247.22,6,0.5,-553.95
CA-2022-976180,2024-06-22,Cust-0582,Corporate,Furniture,Chairs,Chairs Pro Series 53,East,Massachusetts,697.85,3,0.3,90.29
CA-2023-217670,2023-09-19,Cust-0188,Consumer,Technology,Copiers,Copiers Pro Series 90,East,Massachusetts,1404.06,7,0.0,489.5
CA-2023-652237,2023-04-14,Cust-0337,Corporate,Technology,Machines,Machines Pro Series 32,South,North Carolina,1305.11,4,0.0,198.96
CA-2023-992434,2022-02-02,Cust-0206,Consumer,Office Supplies,Storage,Storage Pro Series 24,Central,Michigan,447.46,1,0.0,164.18
CA-2022-953161,2023-09-08,Cust-0774,Consumer,Technology,Machines,Machines Pro Series 16,East,Massachusetts,8034.05,10,0.0,3076.45
CA-2022-904599,2023-05-06,Cust-0132,Corporate,Technology,Accessories,Accessories Pro Series 72,West,Washington,3383.87,5,0.0,528.21
CA-2022-574599,2022-07-29,Cust-0075,Home Office,Furniture,Furnishings,Furnishings Pro Series 60,South,Florida,948.38,3,0.0,347.82
CA-2023-478139,2023-01-26,Cust-0410,Consumer,Technology,Machines,Machines Pro Series 35,South,Virginia,5278.86,4,0.3,797.56
CA-2023-248348,2024-02-21,Cust-0754,Consumer,Technology,Phones,Phones Pro Series 11,East,New York,9492.07,9,,3201.36
CA-2024-660587,2024-03-05,Cust-0529,Consumer,Office Supplies,Storage,Storage Pro Series 57,East,Massachusetts,799.46,4,0.0,316.9
CA-2023-808962,2024-01-18,Cust-0585,Consumer,Technology,Machines,Machines Pro Series 86,East,New Jersey,9581.98,9,0.1,2088.37
CA-2023-632671,2022-09-20,Cust-0137,Home Office,Office Supplies,Envelopes,Envelopes Pro Series 47,South,Georgia,3283.22,7,0.1,391.62
CA-2023-727707,2023-02-09,Cust-0187,Home Office,Technology,Phones,Phones Pro Series 76,South,Virginia,719.11,8,0.0,202.21
CA-2022-163899,2023-08-17,Cust-0077,Consumer,Technology,Machines,Machines Pro Series 63,West,Oregon,1903.86,5,0.0,525.08
CA-2024-439590,2022-04-26,Cust-0540,Consumer,Office Supplies,Paper,Paper Pro Series 11,South,Georgia,368.81,1,0.0,109.55
CA-2023-804594,2023-11-21,Cust-0552,Consumer,Furniture,Chairs,Chairs Pro Series 88,South,North Carolina,2305.25,10,0.3,187.09
CA-2024-939430,2022-01-22,Cust-0102,Home Office,Technology,Phones,Phones Pro Series 43,West,Oregon,4017.03,9,0.0,1103.08
CA-2024-299113,2023-09-07,Cust-0494,Consumer,Furniture,Chairs,Chairs Pro Series 89,South,Georgia,1454.1,8,0.2,36.65
CA-2023-137875,2022-06-19,Cust-0583,Consumer,Technology,Accessories,Accessories Pro Series 84,West,California,3259.83,3,0.1,470.38
CA-2023-586341,2022-08-29,Cust-0220,Home Office,Technology,Machines,Machines Pro Series 29,East,New Jersey,1188.4,2,0.5,-106.84
CA-2024-135270,2022-11-25,Cust-0531,Consumer,Technology,Accessories,Accessories Pro Series 91,East,Massachusetts,9104.0,9,0.0,2255.04
CA-2023-971097,2024-05-21,Cust-0546,Corporate,Furniture,Furnishings,Furnishings Pro Series 52,East,Pennsylvania,1074.26,9,0.0,187.65
CA-2022-469753,2023-10-01,Cust-0126,Corporate,Furniture,Bookcases,Bookcases Pro Series 72,East,Pennsylvania,557.11,1,0.2,119.63
CA-2023-829626,2023-07-16,Cust-0175,Corporate,Furniture,Tables,Tables Pro Series 53,West,Oregon,76.57,1,0.3,-2.56
CA-2024-995904,2022-09-05,Cust-0208,Home Office,Technology,Phones,Phones Pro Series 68,South,Florida,2102.87,3,0.0,654.8
CA-2024-799505,2024-01-29,Cust-0737,Consumer,Furniture,Bookcases,Bookcases Pro Series 59,South,North Carolina,708.17,3,0.0,169.31
CA-2024-207965,2023-01-31,Cust-0378,Consumer,Office Supplies,Envelopes,Envelopes Pro Series 12,Central,Michigan,927.47,3,0.0,203.34
CA-2024-976627,2023-10-12,Cust-0141,Corporate,Technology,Accessories,Accessories Pro Series 34,East,New York,1180.35,8,0.3,175.23
CA-2024-806709,2022-04-18,Cust-0613,Home Office,Furniture,Furnishings,Furnishings Pro Series 53,East,Massachusetts,1703.18,3,0.1,454.8
CA-2022-823344,2022-08-01,Cust-0446,Consumer,Technology,Copiers,Copiers Pro Series 36,West,Oregon,4122.79,6,0.1,963.47
